property_code,be_department_slug,be_department,be_section,dept_code,account,account_name,pl_line,section,original_class,pct_variable,map_source,excluded_from_be,source_rows
OJO,ag,A&G,PAYROLL,0180,6003,Working Holiday,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6003
OJO,ag,A&G,PAYROLL,0180,6004,Disabilities,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/PAYROLL
OJO,ag,A&G,PAYROLL,0180,6010,Commissions,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6010
OJO,ag,A&G,PAYROLL,0180,6020,Social Security,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6020
OJO,ag,A&G,PAYROLL,0180,6021,Christmas bonus,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6021
OJO,ag,A&G,PAYROLL,0180,6022,Work Risk Policy,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6022
OJO,ag,A&G,PAYROLL,0180,6023,Vacations Accrual,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6023
OJO,ag,A&G,PAYROLL,0180,6024,Vacations Taken,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6024
OJO,ag,A&G,PAYROLL,0180,6025,Cafeteria,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6025
OJO,ag,A&G,PAYROLL,0180,6026,Notice and Severance Pay,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6026
OJO,ag,A&G,PAYROLL,0180,6027,Incentive Bonus,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6027
OJO,ag,A&G,OPERATING EXPENSES,0180,6028,PAYROLLl Processing,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6028
OJO,ag,A&G,PAYROLL,0180,6029,Employee Transportation,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6029
OJO,ag,A&G,PAYROLL,0180,6030,Employee Benefit Others,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6030
OJO,ag,A&G,OPERATING EXPENSES,0180,7015,Audit Charges,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7015
OJO,ag,A&G,OPERATING EXPENSES,0180,7020,Bank Charges,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7020
OJO,ag,A&G,OPERATING EXPENSES,0180,7045,Cash Overages and Shortages,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7045
OJO,ag,A&G,OPERATING EXPENSES,0180,7050,Centralized Accounting Charges,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7050
OJO,ag,A&G,OPERATING EXPENSES,0180,7070,Cluster Services,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7070
OJO,ag,A&G,OPERATING EXPENSES,0180,7100,Complimentary Services and Gifts,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7100
OJO,ag,A&G,OPERATING EXPENSES,0180,7105,Contract Services,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7105
OJO,ag,A&G,OPERATING EXPENSES,0180,7110,Corporate Office Reimbursables,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7110
OJO,ag,A&G,OPERATING EXPENSES,0180,7115,Credit and Collection,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7115
OJO,ag,A&G,OPERATING EXPENSES,0180,7120,Credit Card Commissions,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7120
OJO,ag,A&G,OPERATING EXPENSES,0180,7125,Decorations,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7125
OJO,ag,A&G,OPERATING EXPENSES,0180,7145,Donations,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7145
OJO,ag,A&G,OPERATING EXPENSES,0180,7150,Dues and Subscriptions,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7150
OJO,ag,A&G,OPERATING EXPENSES,0180,7175,Entertainment—In-House,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7175
OJO,ag,A&G,OPERATING EXPENSES,0180,7185,Equipment Rental,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7185
OJO,ag,A&G,OPERATING EXPENSES,0180,7225,Gains (Losses),OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7225
OJO,ag,A&G,OPERATING EXPENSES,0180,7270,Human Resources,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7270
OJO,ag,A&G,OPERATING EXPENSES,0180,7325,Legal Services,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7325
OJO,ag,A&G,OPERATING EXPENSES,0180,7335,Licenses and Permits,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7335
OJO,ag,A&G,OPERATING EXPENSES,0180,7355,Loss and Damage,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7355
OJO,ag,A&G,OPERATING EXPENSES,0180,7380,Miscellaneous,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7380
OJO,ag,A&G,OPERATING EXPENSES,0180,7390,Non-Guest-Related Foreign Currency Exchange,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7390
OJO,ag,A&G,OPERATING EXPENSES,0180,7400,Operating Supplies,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7400
OJO,ag,A&G,OPERATING EXPENSES,0180,7465,PAYROLLl Processing,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7465
OJO,ag,A&G,OPERATING EXPENSES,0180,7485,Postage and Overnight Delivery Charges,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7485
OJO,ag,A&G,OPERATING EXPENSES,0180,7495,Professional Fees,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7495
OJO,ag,A&G,OPERATING EXPENSES,0180,7510,Provision for Doubtful Accounts,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7510
OJO,ag,A&G,OPERATING EXPENSES,0180,7535,Security,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7535
OJO,ag,A&G,OPERATING EXPENSES,0180,7540,Settlement Costs,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7540
OJO,ag,A&G,OPERATING EXPENSES,0180,7545,Staff Transportation,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7545
OJO,ag,A&G,OPERATING EXPENSES,0180,7665,Training,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7665
OJO,ag,A&G,OPERATING EXPENSES,0180,7670,Travel—Meals and Entertainment,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7670
OJO,ag,A&G,OPERATING EXPENSES,0180,7675,Travel—Other,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7675
OJO,ag,A&G,OPERATING EXPENSES,0180,7680,Uniform Costs,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7680
OJO,ag,A&G,OPERATING EXPENSES,0180,7685,Uniform Laundry,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7685
OJO,ag,A&G,COST OF SALES,0181,5700,Cost of Cells Phones,COH_CAFETERIA,OVERHEAD COST OF SALES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,ag,A&G,COST OF SALES,0181,5701,Cost of Local Calls,COH_CAFETERIA,OVERHEAD COST OF SALES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,ag,A&G,PAYROLL,0181,6000,Salary and Wages,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6000
OJO,ag,A&G,PAYROLL,0181,6001,Overtime,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6001
OJO,ag,A&G,PAYROLL,0181,6002,Day Off,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6002
OJO,ag,A&G,PAYROLL,0181,6003,Working Holiday,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6003
OJO,ag,A&G,PAYROLL,0181,6004,Disabilities,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/PAYROLL
OJO,ag,A&G,PAYROLL,0181,6010,Commissions,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6010
OJO,ag,A&G,PAYROLL,0181,6020,Social Security,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6020
OJO,ag,A&G,PAYROLL,0181,6021,Christmas bonus,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6021
OJO,ag,A&G,PAYROLL,0181,6022,Work Risk Policy,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6022
OJO,ag,A&G,PAYROLL,0181,6023,Vacations Accrual,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6023
OJO,ag,A&G,PAYROLL,0181,6024,Vacations Taken,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6024
OJO,ag,A&G,PAYROLL,0181,6025,Cafeteria,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6025
OJO,ag,A&G,PAYROLL,0181,6026,Notice and Severance Pay,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6026
OJO,ag,A&G,PAYROLL,0181,6027,Incentive Bonus,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6027
OJO,ag,A&G,OPERATING EXPENSES,0181,6028,PAYROLLl Processing,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6028
OJO,ag,A&G,PAYROLL,0181,6029,Employee Transportation,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6029
OJO,ag,A&G,PAYROLL,0181,6030,Employee Benefit Others,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6030
OJO,ag,A&G,OPERATING EXPENSES,0181,7060,China,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7065,Cleaning Supplies,OPEX_ROOMS,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7105,Contract Services,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7105
OJO,ag,A&G,OPERATING EXPENSES,0181,7110,Corporate Office Reimbursables,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7110
OJO,ag,A&G,OPERATING EXPENSES,0181,7125,Decorations,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7125
OJO,ag,A&G,OPERATING EXPENSES,0181,7140,Dishwashing Supplies,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7150,Dues and Subscriptions,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7150
OJO,ag,A&G,OPERATING EXPENSES,0181,7175,Entertainment—In-House,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7175
OJO,ag,A&G,OPERATING EXPENSES,0181,7185,Equipment Rental,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7185
OJO,ag,A&G,OPERATING EXPENSES,0181,7195,Flatware,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7235,Glassware,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7275,Ice,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7295,Kitchen Fuel,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7300,Kitchen Smallwares,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7310,Laundry and Dry Cleaning,OPEX_ROOMS,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7335,Licenses and Permits,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7335
OJO,ag,A&G,OPERATING EXPENSES,0181,7350,Linen,OPEX_ROOMS,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7380,Miscellaneous,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7380
OJO,ag,A&G,OPERATING EXPENSES,0181,7400,Operating Supplies,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7400
OJO,ag,A&G,OPERATING EXPENSES,0181,7460,Paper and Plastics,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7490,Printing and Stationery,OPEX_ROOMS,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,OPERATING EXPENSES,0181,7665,Training,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7665
OJO,ag,A&G,OPERATING EXPENSES,0181,7670,Travel—Meals and Entertainment,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7670
OJO,ag,A&G,OPERATING EXPENSES,0181,7675,Travel—Other,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7675
OJO,ag,A&G,OPERATING EXPENSES,0181,7680,Uniform Costs,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7680
OJO,ag,A&G,OPERATING EXPENSES,0181,7685,Uniform Laundry,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/7685
OJO,ag,A&G,OPERATING EXPENSES,0181,7695,Utensils,OPEX_FB,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,ag,A&G,PAYROLL,0184,6000,Salary and Wages,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6000
OJO,ag,A&G,PAYROLL,0184,6001,Overtime,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6001
OJO,ag,A&G,PAYROLL,0184,6002,Day Off,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6002
OJO,ag,A&G,PAYROLL,0184,6003,Working Holiday,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6003
OJO,ag,A&G,PAYROLL,0184,6004,Disabilities,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/PAYROLL
OJO,ag,A&G,PAYROLL,0184,6010,Commissions,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6010
OJO,ag,A&G,PAYROLL,0184,6020,Social Security,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6020
OJO,ag,A&G,PAYROLL,0184,6021,Christmas bonus,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6021
OJO,ag,A&G,PAYROLL,0184,6022,Work Risk Policy,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6022
OJO,ag,A&G,PAYROLL,0184,6023,Vacations Accrual,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6023
OJO,ag,A&G,PAYROLL,0184,6024,Vacations Taken,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6024
OJO,ag,A&G,PAYROLL,0184,6025,Cafeteria,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6025
OJO,ag,A&G,PAYROLL,0184,6026,Notice and Severance Pay,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6026
OJO,ag,A&G,PAYROLL,0184,6027,Incentive Bonus,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6027
OJO,ag,A&G,OPERATING EXPENSES,0184,6028,PAYROLLl Processing,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6028
OJO,ag,A&G,PAYROLL,0184,6029,Employee Transportation,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6029
OJO,ag,A&G,PAYROLL,0184,6030,Employee Benefit Others,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6030
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6000,Salary and Wages,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6000
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6001,Overtime,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6001
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6002,Day Off,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6002
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6003,Working Holiday,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6003
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6004,Disabilities,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,mismo depto/PAYROLL
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6010,Commissions,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6010
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6020,Social Security,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6020
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6021,Christmas bonus,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6021
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6022,Work Risk Policy,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6022
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6023,Vacations Accrual,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6023
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6024,Vacations Taken,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6024
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6025,Cafeteria,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6025
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6026,Notice and Severance Pay,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6026
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6027,Incentive Bonus,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6027
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6028,Housing,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6028
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6029,Employee Transportation,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6029
OJO,sales-marketing,Sales & Marketing,PAYROLL,0190,6030,Employee Benefit Others,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/6030
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7000,Agency Fees,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7000
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7070,Cluster Services (marketing fee),OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7070
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7075,Collateral Material,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7075
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7100,Complimentary Services and Gifts,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7100
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7105,Contract Services,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7105
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7110,Corporate Office Reimbursables(Centralized marketing Services,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7110
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7125,Decorations,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7125
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7135,Direct Mail,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7135
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7150,Dues and Subscriptions,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7150
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7175,Entertainment—In-House (CPL),OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7175
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7185,Equipment Rental,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7185
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7190,Familiarization Trips,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7190
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7205,Franchise and Affiliation Fees—Royalties,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7205
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7210,Franchise and Affiliation Marketing,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7210
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7280,In-House Graphics,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7280
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7360,Loyalty Programs,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7360
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7370,Media,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7370
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7380,Miscellaneous,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7380
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7400,Operating Supplies,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7400
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7435,Outside Sales Representation,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7435
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7440,Outside Services Market Research,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7440
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7445,Outside Signage,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7445
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7475,Photography,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7475
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7485,Postage and Overnight Delivery Charges,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7485
OJO,sales-marketing,Sales & Marketing,OPERATING EXPENSES,0190,7500,Promotion,OH_SALES_MARKETING,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL sales-marketing/7500
